sbi03015	mRNA surveillance pathway 	Sb01g000357	Sobic.001G002700	PPP1C	K06269	EC:3.1.3.16
sbi04070	Phosphatidylinositol signaling system 	Sb03g035100	Sobic.003G301900	E2.7.7.41	K00981	EC:2.7.7.41
sbi04140	Regulation of autophagy 	Sb03g035160	Sobic.003G302600	PRKAA	K07198	EC:2.7.11.11
sbi00100	Steroid biosynthesis 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00561	Glycerolipid metabolism 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00564	Glycerophospholipid metabolism 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00565	Ether lipid metabolism 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00590	Arachidonic acid metabolism 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00591	Linoleic acid metabolism 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00592	alpha-Linolenic acid metabolism 	Sb03g035280	Sobic.003G304200	TGL4	K14674	EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51
sbi00564	Glycerophospholipid metabolism 	Sb03g035370	Sobic.003G305200	E3.1.4.46	K01126	EC:3.1.4.46
sbi00480	Glutathione metabolism 	Sb03g035420	Sobic.003G305700	GST	K00799	EC:2.5.1.18
sbi01230	Biosynthesis of amino acids 	Sb03g035460	Sobic.003G306100	E5.4.99.5	K01850	EC:5.4.99.5
sbi00400	Phenylalanine, tyrosine and tryptophan biosynthesis 	Sb03g035460	Sobic.003G306100	E5.4.99.5	K01850	EC:5.4.99.5
sbi04075	Plant hormone signal transduction 	Sb03g035500	Sobic.003G306500	GH3	K14487	-
sbi01200	Carbon metabolism 	Sb03g035510	Sobic.003G306600	E3.5.1.49	K01455	EC:3.5.1.49
sbi00630	Glyoxylate and dicarboxylate metabolism 	Sb03g035510	Sobic.003G306600	E3.5.1.49	K01455	EC:3.5.1.49
sbi00910	Nitrogen metabolism 	Sb03g035510	Sobic.003G306600	E3.5.1.49	K01455	EC:3.5.1.49
sbi00460	Cyanoamino acid metabolism 	Sb03g035510	Sobic.003G306600	E3.5.1.49	K01455	EC:3.5.1.49
sbi01200	Carbon metabolism 	Sb03g035520	Sobic.003G306700	E3.5.1.49	K01455	EC:3.5.1.49
sbi00630	Glyoxylate and dicarboxylate metabolism 	Sb03g035520	Sobic.003G306700	E3.5.1.49	K01455	EC:3.5.1.49
sbi00910	Nitrogen metabolism 	Sb03g035520	Sobic.003G306700	E3.5.1.49	K01455	EC:3.5.1.49
sbi00460	Cyanoamino acid metabolism 	Sb03g035520	Sobic.003G306700	E3.5.1.49	K01455	EC:3.5.1.49
sbi00240	Pyrimidine metabolism 	Sb03g035540	Sobic.003G306900	comEB	K01493	EC:3.5.4.12
sbi04626	Plant-pathogen interaction 	Sb03g035590	Sobic.003G307400	CML	K13448	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g035620	Sobic.003G307700	RNF5	K10666	EC:6.3.2.19
sbi04075	Plant hormone signal transduction 	Sb03g035720	Sobic.003G308700	NPR1	K14508	-
sbi03018	RNA degradation 	Sb03g035750	Sobic.003G309200	PATL1	K12617	-
sbi00785	Lipoic acid metabolism 	Sb03g035760	Sobic.003G309300	lipA	K03644	EC:2.8.1.8
sbi00350	Tyrosine metabolism 	Sb03g035800	Sobic.003G309700	E4.1.1.25	K01592	EC:4.1.1.25
sbi00950	Isoquinoline alkaloid biosynthesis 	Sb03g035800	Sobic.003G309700	E4.1.1.25	K01592	EC:4.1.1.25
sbi00500	Starch and sucrose metabolism 	Sb03g035970	Sobic.003G311600	bglX	K05349	EC:3.2.1.21
sbi00460	Cyanoamino acid metabolism 	Sb03g035970	Sobic.003G311600	bglX	K05349	EC:3.2.1.21
sbi00940	Phenylpropanoid biosynthesis 	Sb03g035970	Sobic.003G311600	bglX	K05349	EC:3.2.1.21
sbi03060	Protein export 	Sb03g036030	Sobic.003G312200	SRP54	K03106	-
sbi00270	Cysteine and methionine metabolism 	Sb03g036040	Sobic.003G312300	mmuM	K00547	EC:2.1.1.10
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g036080	Sobic.003G312700	EDEM2	K10085	-
sbi00195	Photosynthesis 	Sb03g036090	Sobic.003G313000	psbW	K02721	-
sbi04626	Plant-pathogen interaction 	Sb03g036150	Sobic.003G313700	RPM1	K13457	-
sbi00908	Zeatin biosynthesis 	Sb03g036160	Sobic.003G313800	CKX	K00279	EC:1.5.99.12
sbi03430	Mismatch repair 	Sb03g036255	Sobic.003G314900	EXO1	K10746	EC:3.1.-.-
sbi04144	Endocytosis 	Sb03g036440	Sobic.003G317200	VPS28	K12184	-
sbi00600	Sphingolipid metabolism 	Sb03g036460	Sobic.003G317400	SPHK	K04718	EC:2.7.1.91
sbi00561	Glycerolipid metabolism 	Sb03g036470	Sobic.003G317500	LCLAT1	K13513	EC:2.3.1.- 2.3.1.51
sbi00564	Glycerophospholipid metabolism 	Sb03g036470	Sobic.003G317500	LCLAT1	K13513	EC:2.3.1.- 2.3.1.51
sbi00561	Glycerolipid metabolism 	Sb03g036560	Sobic.003G318700	E2.7.1.107	K00901	EC:2.7.1.107
sbi00564	Glycerophospholipid metabolism 	Sb03g036560	Sobic.003G318700	E2.7.1.107	K00901	EC:2.7.1.107
sbi04070	Phosphatidylinositol signaling system 	Sb03g036560	Sobic.003G318700	E2.7.1.107	K00901	EC:2.7.1.107
sbi04075	Plant hormone signal transduction 	Sb03g036680	Sobic.003G319900	GH3	K14487	-
sbi00360	Phenylalanine metabolism 	Sb03g036760	Sobic.003G320800	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb03g036760	Sobic.003G320800	E1.11.1.7	K00430	EC:1.11.1.7
sbi00040	Pentose and glucuronate interconversions 	Sb03g036790	Sobic.003G321200	E3.1.1.11	K01051	EC:3.1.1.11
sbi00500	Starch and sucrose metabolism 	Sb03g036790	Sobic.003G321200	E3.1.1.11	K01051	EC:3.1.1.11
sbi04626	Plant-pathogen interaction 	Sb03g036800	Sobic.003G321300	RPS2	K13459	-
sbi00564	Glycerophospholipid metabolism 	Sb03g036850	Sobic.003G321900	CRLS	K08744	EC:2.7.8.-
sbi03010	Ribosome 	Sb03g036900	Sobic.003G322400	RP-S25e	K02975	-
sbi03010	Ribosome 	Sb03g036910	Sobic.003G322500	RP-S25e	K02975	-
sbi00040	Pentose and glucuronate interconversions 	Sb03g036930	Sobic.003G322800	E4.2.2.2	K01728	EC:4.2.2.2
sbi03013	RNA transport 	Sb03g036990	Sobic.003G323600	EIF1	K03113	-
sbi00650	Butanoate metabolism 	Sb03g037040	Sobic.003G324000	paaH	K00074	EC:1.1.1.157
sbi00360	Phenylalanine metabolism 	Sb03g037040	Sobic.003G324000	paaH	K00074	EC:1.1.1.157
sbi03410	Base excision repair 	Sb03g037150	Sobic.003G325400	tag	K01246	EC:3.2.2.20
sbi00900	Terpenoid backbone biosynthesis 	Sb03g037310	Sobic.003G327200	ispE	K00919	EC:2.7.1.148
sbi00940	Phenylpropanoid biosynthesis 	Sb03g037380	Sobic.003G327800	CYP98A3	K09754	EC:1.14.13.36
sbi00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis 	Sb03g037380	Sobic.003G327800	CYP98A3	K09754	EC:1.14.13.36
sbi00941	Flavonoid biosynthesis 	Sb03g037380	Sobic.003G327800	CYP98A3	K09754	EC:1.14.13.36
sbi04145	Phagosome 	Sb03g037490	Sobic.003G328800	TUBB	K07375	-
sbi00240	Pyrimidine metabolism 	Sb03g037550	Sobic.003G329400	DPYS	K01464	EC:3.5.2.2
sbi00410	beta-Alanine metabolism 	Sb03g037550	Sobic.003G329400	DPYS	K01464	EC:3.5.2.2
sbi00770	Pantothenate and CoA biosynthesis 	Sb03g037550	Sobic.003G329400	DPYS	K01464	EC:3.5.2.2
sbi04075	Plant hormone signal transduction 	Sb03g037560	Sobic.003G329500	TGA	K14431	-
sbi04626	Plant-pathogen interaction 	Sb03g037570	Sobic.003G329600	CPK	K13412	EC:2.7.11.1
sbi04070	Phosphatidylinositol signaling system 	Sb03g037630	Sobic.003G330300	CALM	K02183	-
sbi04626	Plant-pathogen interaction 	Sb03g037630	Sobic.003G330300	CALM	K02183	-
sbi03050	Proteasome 	Sb03g037640	Sobic.003G330500	PSMA3	K02727	EC:3.4.25.1
sbi00310	Lysine degradation 	Sb03g037660	Sobic.003G330900	EHMT	K11420	EC:2.1.1.43
sbi04075	Plant hormone signal transduction 	Sb03g037740	Sobic.003G332200	ABF	K14432	-
sbi04144	Endocytosis 	Sb03g037760	Sobic.003G332400	ARF1	K07937	-
sbi04144	Endocytosis 	Sb03g037770	Sobic.003G332500	VPS36	K12190	-
sbi00500	Starch and sucrose metabolism 	Sb03g037780	Sobic.003G332700	E3.2.1.21	K01188	EC:3.2.1.21
sbi00460	Cyanoamino acid metabolism 	Sb03g037780	Sobic.003G332700	E3.2.1.21	K01188	EC:3.2.1.21
sbi00940	Phenylpropanoid biosynthesis 	Sb03g037780	Sobic.003G332700	E3.2.1.21	K01188	EC:3.2.1.21
sbi03015	mRNA surveillance pathway 	Sb03g037800	Sobic.003G332900	CPSF4	K14404	-
sbi01200	Carbon metabolism 	Sb03g037860	Sobic.003G333700	cysK	K01738	EC:2.5.1.47
sbi01230	Biosynthesis of amino acids 	Sb03g037860	Sobic.003G333700	cysK	K01738	EC:2.5.1.47
sbi00920	Sulfur metabolism 	Sb03g037860	Sobic.003G333700	cysK	K01738	EC:2.5.1.47
sbi00270	Cysteine and methionine metabolism 	Sb03g037860	Sobic.003G333700	cysK	K01738	EC:2.5.1.47
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g037870	Sobic.003G333800	E1.6.2.2	K00326	EC:1.6.2.2
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g038120	Sobic.003G337000	UBE2D_E	K06689	EC:6.3.2.19
sbi04120	Ubiquitin mediated proteolysis 	Sb03g038120	Sobic.003G337000	UBE2D_E	K06689	EC:6.3.2.19
sbi01220	Degradation of aromatic compounds 	Sb03g038160	Sobic.003G337400	CYP73A	K00487	EC:1.14.13.11
sbi00360	Phenylalanine metabolism 	Sb03g038160	Sobic.003G337400	CYP73A	K00487	EC:1.14.13.11
sbi00130	Ubiquinone and other terpenoid-quinone biosynthesis 	Sb03g038160	Sobic.003G337400	CYP73A	K00487	EC:1.14.13.11
sbi00940	Phenylpropanoid biosynthesis 	Sb03g038160	Sobic.003G337400	CYP73A	K00487	EC:1.14.13.11
sbi00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis 	Sb03g038160	Sobic.003G337400	CYP73A	K00487	EC:1.14.13.11
sbi00941	Flavonoid biosynthesis 	Sb03g038160	Sobic.003G337400	CYP73A	K00487	EC:1.14.13.11
sbi03010	Ribosome 	Sb03g038310	Sobic.003G339000	RP-S25e	K02975	-
sbi00970	Aminoacyl-tRNA biosynthesis 	Sb03g038430	Sobic.003G340400	WARS	K01867	EC:6.1.1.2
sbi04626	Plant-pathogen interaction 	Sb03g038510	Sobic.003G341100	WRKY33	K13424	-
sbi04075	Plant hormone signal transduction 	Sb03g038600	Sobic.003G342000	PYL	K14496	-
sbi00900	Terpenoid backbone biosynthesis 	Sb03g038850	Sobic.003G344800	FOLK	K15892	EC:2.7.1.-
sbi04626	Plant-pathogen interaction 	Sb03g038870	Sobic.003G345000	CPK	K13412	EC:2.7.11.1
sbi00190	Oxidative phosphorylation 	Sb03g038990	Sobic.003G346400	ATPeV0A	K02154	-
sbi04145	Phagosome 	Sb03g038990	Sobic.003G346400	ATPeV0A	K02154	-
sbi03010	Ribosome 	Sb03g039010	Sobic.003G346600	RP-S23e	K02973	-
sbi00040	Pentose and glucuronate interconversions 	Sb03g039150	Sobic.003G348500	E4.2.2.2	K01728	EC:4.2.2.2
sbi03010	Ribosome 	Sb03g039290	Sobic.003G349900	RP-L17	K02879	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g039320	Sobic.003G350300	UBE2G1	K10575	EC:6.3.2.19
sbi04120	Ubiquitin mediated proteolysis 	Sb03g039320	Sobic.003G350300	UBE2G1	K10575	EC:6.3.2.19
sbi03040	Spliceosome 	Sb03g039360	Sobic.003G350700	HSPA1_8	K03283	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g039360	Sobic.003G350700	HSPA1_8	K03283	-
sbi04144	Endocytosis 	Sb03g039360	Sobic.003G350700	HSPA1_8	K03283	-
sbi03010	Ribosome 	Sb03g039390	Sobic.003G351000	RP-L36e	K02920	-
sbi04075	Plant hormone signal transduction 	Sb03g039630	Sobic.003G354000	PP2C	K14497	EC:3.1.3.16
sbi01212	Fatty acid metabolism 	Sb03g039670	Sobic.003G354400	E1.3.3.6	K00232	EC:1.3.3.6
sbi00071	Fatty acid degradation 	Sb03g039670	Sobic.003G354400	E1.3.3.6	K00232	EC:1.3.3.6
sbi00592	alpha-Linolenic acid metabolism 	Sb03g039670	Sobic.003G354400	E1.3.3.6	K00232	EC:1.3.3.6
sbi01040	Biosynthesis of unsaturated fatty acids 	Sb03g039670	Sobic.003G354400	E1.3.3.6	K00232	EC:1.3.3.6
sbi04146	Peroxisome 	Sb03g039670	Sobic.003G354400	E1.3.3.6	K00232	EC:1.3.3.6
sbi03022	Basal transcription factors 	Sb03g039720	Sobic.003G355000	TAF12	K03126	-
sbi00051	Fructose and mannose metabolism 	Sb03g039740	Sobic.003G355200	GMPP	K00966	EC:2.7.7.13
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g039740	Sobic.003G355200	GMPP	K00966	EC:2.7.7.13
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g040040	Sobic.003G358300	ATXN3	K11863	EC:3.4.22.-
sbi00905	Brassinosteroid biosynthesis 	Sb03g040050	Sobic.003G358400	DET2	K09591	EC:1.3.1.22
sbi00500	Starch and sucrose metabolism 	Sb03g040060	Sobic.003G358600	E2.4.1.1	K00688	EC:2.4.1.1
sbi03013	RNA transport 	Sb03g040090	Sobic.003G359000	SUMO	K12160	-
sbi01200	Carbon metabolism 	Sb03g040100	Sobic.003G359100	E3.1.3.37	K01100	EC:3.1.3.37
sbi00710	Carbon fixation in photosynthetic organisms 	Sb03g040100	Sobic.003G359100	E3.1.3.37	K01100	EC:3.1.3.37
sbi04075	Plant hormone signal transduction 	Sb03g040150	Sobic.003G359600	COI-1	K13463	-
sbi04626	Plant-pathogen interaction 	Sb03g040150	Sobic.003G359600	COI-1	K13463	-
sbi00073	Cutin, suberine and wax biosynthesis 	Sb03g040250	Sobic.003G360600	CYP86A1	K15401	EC:1.14.-.-
sbi00561	Glycerolipid metabolism 	Sb03g040260	Sobic.003G360700	GPAT	K13508	EC:2.3.1.15
sbi00564	Glycerophospholipid metabolism 	Sb03g040260	Sobic.003G360700	GPAT	K13508	EC:2.3.1.15
sbi04075	Plant hormone signal transduction 	Sb03g040320	Sobic.003G361300	AUX1	K13946	-
sbi00900	Terpenoid backbone biosynthesis 	Sb03g040360	Sobic.003G361900	DHDDS	K11778	EC:2.5.1.87
sbi03040	Spliceosome 	Sb03g040410	Sobic.003G362400	BUD31	K12873	-
sbi04120	Ubiquitin mediated proteolysis 	Sb03g040420	Sobic.003G362500	ERCC8	K10570	-
sbi03420	Nucleotide excision repair 	Sb03g040420	Sobic.003G362500	ERCC8	K10570	-
sbi03022	Basal transcription factors 	Sb03g040460	Sobic.003G362900	TAF12	K03126	-
sbi04075	Plant hormone signal transduction 	Sb03g040510	Sobic.003G363400	ABF	K14432	-
sbi04075	Plant hormone signal transduction 	Sb03g040530	Sobic.003G363600	TGA	K14431	-
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g040560	Sobic.003G363900	E3.2.1.14	K01183	EC:3.2.1.14
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g040570	Sobic.003G364000	E3.2.1.14	K01183	EC:3.2.1.14
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g040580	Sobic.003G364100	E3.2.1.14	K01183	EC:3.2.1.14
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g040590	Sobic.003G364200	E3.2.1.14	K01183	EC:3.2.1.14
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g040600	Sobic.003G364300	E3.2.1.14	K01183	EC:3.2.1.14
sbi00195	Photosynthesis 	Sb03g040610	Sobic.003G364400	petF	K02639	-
sbi03040	Spliceosome 	Sb03g040930	Sobic.003G367900	LSM3	K12622	-
sbi03018	RNA degradation 	Sb03g040930	Sobic.003G367900	LSM3	K12622	-
sbi00073	Cutin, suberine and wax biosynthesis 	Sb03g040950	Sobic.003G368100	HHT1	K15400	EC:2.3.1.188
sbi04075	Plant hormone signal transduction 	Sb03g040970	Sobic.003G368300	ABF	K14432	-
sbi00909	Sesquiterpenoid and triterpenoid biosynthesis 	Sb03g041000	Sobic.003G368600	GERD	K15803	EC:4.2.3.22 4.2.3.75
sbi00230	Purine metabolism 	Sb03g041040	Sobic.003G369200	POLA1	K02320	EC:2.7.7.7
sbi00240	Pyrimidine metabolism 	Sb03g041040	Sobic.003G369200	POLA1	K02320	EC:2.7.7.7
sbi03030	DNA replication 	Sb03g041040	Sobic.003G369200	POLA1	K02320	EC:2.7.7.7
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g041070	Sobic.003G369500	NPLOC4	K14015	-
sbi00195	Photosynthesis 	Sb03g041100	Sobic.003G370000	psbS	K03542	-
sbi03440	Homologous recombination 	Sb03g041130	Sobic.003G370300	XRCC2	K10879	-
sbi01230	Biosynthesis of amino acids 	Sb03g041180	Sobic.003G370800	PAT	K15849	EC:2.6.1.1 2.6.1.78 2.6.1.79
sbi00350	Tyrosine metabolism 	Sb03g041180	Sobic.003G370800	PAT	K15849	EC:2.6.1.1 2.6.1.78 2.6.1.79
sbi00360	Phenylalanine metabolism 	Sb03g041180	Sobic.003G370800	PAT	K15849	EC:2.6.1.1 2.6.1.78 2.6.1.79
sbi00400	Phenylalanine, tyrosine and tryptophan biosynthesis 	Sb03g041180	Sobic.003G370800	PAT	K15849	EC:2.6.1.1 2.6.1.78 2.6.1.79
sbi00950	Isoquinoline alkaloid biosynthesis 	Sb03g041180	Sobic.003G370800	PAT	K15849	EC:2.6.1.1 2.6.1.78 2.6.1.79
sbi00960	Tropane, piperidine and pyridine alkaloid biosynthesis 	Sb03g041180	Sobic.003G370800	PAT	K15849	EC:2.6.1.1 2.6.1.78 2.6.1.79
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g041250	Sobic.003G371900	UFD1	K14016	-
sbi00230	Purine metabolism 	Sb03g041300	Sobic.003G372400	purF	K00764	EC:2.4.2.14
sbi00250	Alanine, aspartate and glutamate metabolism 	Sb03g041300	Sobic.003G372400	purF	K00764	EC:2.4.2.14
sbi00562	Inositol phosphate metabolism 	Sb03g041400	Sobic.003G373500	PIKFYVE	K00921	EC:2.7.1.150
sbi04070	Phosphatidylinositol signaling system 	Sb03g041400	Sobic.003G373500	PIKFYVE	K00921	EC:2.7.1.150
sbi04145	Phagosome 	Sb03g041400	Sobic.003G373500	PIKFYVE	K00921	EC:2.7.1.150
sbi01200	Carbon metabolism 	Sb03g041410	Sobic.003G373600	glyA	K00600	EC:2.1.2.1
sbi01230	Biosynthesis of amino acids 	Sb03g041410	Sobic.003G373600	glyA	K00600	EC:2.1.2.1
sbi00630	Glyoxylate and dicarboxylate metabolism 	Sb03g041410	Sobic.003G373600	glyA	K00600	EC:2.1.2.1
sbi00260	Glycine, serine and threonine metabolism 	Sb03g041410	Sobic.003G373600	glyA	K00600	EC:2.1.2.1
sbi00460	Cyanoamino acid metabolism 	Sb03g041410	Sobic.003G373600	glyA	K00600	EC:2.1.2.1
sbi00670	One carbon pool by folate 	Sb03g041410	Sobic.003G373600	glyA	K00600	EC:2.1.2.1
sbi00965	Betalain biosynthesis	Sb03g041600	Sobic.003G376100	DOPA	K15777	EC:1.13.11.-
sbi01212	Fatty acid metabolism 	Sb03g041700	Sobic.003G377100	DESA1	K03921	EC:1.14.19.2
sbi00061	Fatty acid biosynthesis 	Sb03g041700	Sobic.003G377100	DESA1	K03921	EC:1.14.19.2
sbi01040	Biosynthesis of unsaturated fatty acids 	Sb03g041700	Sobic.003G377100	DESA1	K03921	EC:1.14.19.2
sbi04120	Ubiquitin mediated proteolysis 	Sb03g041770	Sobic.003G378000	SKP2	K03875	-
sbi03060	Protein export 	Sb03g041830	Sobic.003G378700	HSPA5	K09490	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g041830	Sobic.003G378700	HSPA5	K09490	-
sbi00920	Sulfur metabolism 	Sb03g042000	Sobic.003G380300	CYC	K08738	-
sbi00900	Terpenoid backbone biosynthesis 	Sb03g042160	Sobic.003G381900	ispD	K00991	EC:2.7.7.60
sbi03060	Protein export 	Sb03g042250	Sobic.003G382900	SRP72	K03108	-
sbi00591	Linoleic acid metabolism 	Sb03g042440	Sobic.003G385500	LOX1_5	K15718	EC:1.13.11.58
sbi00591	Linoleic acid metabolism 	Sb03g042450	Sobic.003G385900	LOX1_5	K15718	EC:1.13.11.58
sbi00051	Fructose and mannose metabolism 	Sb03g042460	Sobic.003G386000	E2.7.1.4	K00847	EC:2.7.1.4
sbi00500	Starch and sucrose metabolism 	Sb03g042460	Sobic.003G386000	E2.7.1.4	K00847	EC:2.7.1.4
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb03g042460	Sobic.003G386000	E2.7.1.4	K00847	EC:2.7.1.4
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g042500	Sobic.003G386600	CALR	K08057	-
sbi04145	Phagosome 	Sb03g042500	Sobic.003G386600	CALR	K08057	-
sbi03010	Ribosome 	Sb03g042604	Sobic.003G387900	RP-L5e	K02932	-
sbi04120	Ubiquitin mediated proteolysis 	Sb03g042610	Sobic.003G388000	APC3	K03350	-
sbi03010	Ribosome 	Sb03g042670	Sobic.003G388700	RP-L13	K02871	-
sbi00500	Starch and sucrose metabolism 	Sb03g042690	Sobic.003G389000	E3.2.1.21	K01188	EC:3.2.1.21
sbi00460	Cyanoamino acid metabolism 	Sb03g042690	Sobic.003G389000	E3.2.1.21	K01188	EC:3.2.1.21
sbi00940	Phenylpropanoid biosynthesis 	Sb03g042690	Sobic.003G389000	E3.2.1.21	K01188	EC:3.2.1.21
sbi03440	Homologous recombination 	Sb03g042890	Sobic.003G391400	recA	K03553	-
sbi04075	Plant hormone signal transduction 	Sb03g043080	Sobic.003G393300	ARR-B	K14491	-
sbi01200	Carbon metabolism 	Sb03g043140	Sobic.003G393900	ALDO	K01623	EC:4.1.2.13
sbi01230	Biosynthesis of amino acids 	Sb03g043140	Sobic.003G393900	ALDO	K01623	EC:4.1.2.13
sbi00010	Glycolysis / Gluconeogenesis 	Sb03g043140	Sobic.003G393900	ALDO	K01623	EC:4.1.2.13
sbi00030	Pentose phosphate pathway 	Sb03g043140	Sobic.003G393900	ALDO	K01623	EC:4.1.2.13
sbi00051	Fructose and mannose metabolism 	Sb03g043140	Sobic.003G393900	ALDO	K01623	EC:4.1.2.13
sbi00710	Carbon fixation in photosynthetic organisms 	Sb03g043140	Sobic.003G393900	ALDO	K01623	EC:4.1.2.13
sbi00563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis 	Sb03g043190	Sobic.003G394500	PIGS	K05291	-
sbi00195	Photosynthesis 	Sb03g043273	Sobic.003G395800	psbC	K02705	-
sbi03040	Spliceosome 	Sb03g043450	Sobic.003G397800	DDX5	K12823	EC:3.6.4.13
sbi00510	N-Glycan biosynthesis 	Sb03g043460	Sobic.003G397900	SWP1	K12667	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g043460	Sobic.003G397900	SWP1	K12667	-
sbi04626	Plant-pathogen interaction 	Sb03g043700	Sobic.003G400700	CPK	K13412	EC:2.7.11.1
sbi03040	Spliceosome 	Sb03g043740	Sobic.003G401100	PQBP1	K12865	-
sbi03040	Spliceosome 	Sb03g043780	Sobic.003G401600	THOC2	K12879	-
sbi03013	RNA transport 	Sb03g043780	Sobic.003G401600	THOC2	K12879	-
sbi03013	RNA transport 	Sb03g043870	Sobic.003G402600	SUMO	K12160	-
sbi00500	Starch and sucrose metabolism 	Sb03g043900	Sobic.003G403300	E2.4.1.14	K00696	EC:2.4.1.14
sbi01212	Fatty acid metabolism 	Sb03g043970	Sobic.003G404000	DESA1	K03921	EC:1.14.19.2
sbi00061	Fatty acid biosynthesis 	Sb03g043970	Sobic.003G404000	DESA1	K03921	EC:1.14.19.2
sbi01040	Biosynthesis of unsaturated fatty acids 	Sb03g043970	Sobic.003G404000	DESA1	K03921	EC:1.14.19.2
sbi00510	N-Glycan biosynthesis 	Sb03g044090	Sobic.003G405500	GCS1	K01228	EC:3.2.1.106
sbi04141	Protein processing in endoplasmic reticulum 	Sb03g044090	Sobic.003G405500	GCS1	K01228	EC:3.2.1.106
sbi03008	Ribosome biogenesis in eukaryotes 	Sb03g044260	Sobic.003G407800	NOP58	K14565	-
sbi03010	Ribosome 	Sb03g044280	Sobic.003G408000	RP-L27	K02899	-
sbi03010	Ribosome 	Sb03g044290	Sobic.003G408100	RP-L13e	K02873	-
sbi04140	Regulation of autophagy 	Sb03g044340	Sobic.003G408500	BECN1	K08334	-
sbi04075	Plant hormone signal transduction 	Sb03g044370	Sobic.003G409000	SAUR	K14488	-
sbi04075	Plant hormone signal transduction 	Sb03g044380	Sobic.003G409100	SAUR	K14488	-
sbi04146	Peroxisome 	Sb03g044410	Sobic.003G409400	ECH1	K12663	EC:5.3.3.-
sbi03040	Spliceosome 	Sb03g044450	Sobic.003G409900	CDC5L	K12860	-
sbi04120	Ubiquitin mediated proteolysis 	Sb03g044480	Sobic.003G410200	HIP2	K04649	EC:6.3.2.19
sbi00310	Lysine degradation 	Sb03g044580	Sobic.003G411400	EHMT	K11420	EC:2.1.1.43
sbi01210	2-Oxocarboxylic acid metabolism 	Sb03g044650	Sobic.003G412100	lysC	K00928	EC:2.7.2.4
sbi01230	Biosynthesis of amino acids 	Sb03g044650	Sobic.003G412100	lysC	K00928	EC:2.7.2.4
sbi00260	Glycine, serine and threonine metabolism 	Sb03g044650	Sobic.003G412100	lysC	K00928	EC:2.7.2.4
sbi00270	Cysteine and methionine metabolism 	Sb03g044650	Sobic.003G412100	lysC	K00928	EC:2.7.2.4
sbi00300	Lysine biosynthesis 	Sb03g044650	Sobic.003G412100	lysC	K00928	EC:2.7.2.4
sbi00600	Sphingolipid metabolism 	Sb03g044700	Sobic.003G412700	E2.3.1.50	K00654	EC:2.3.1.50
sbi00960	Tropane, piperidine and pyridine alkaloid biosynthesis 	Sb03g044825	Sobic.003G414100	TR1	K08081	EC:1.1.1.206
sbi00531	Glycosaminoglycan degradation 	Sb03g044830	Sobic.003G414300	HGSNAT	K10532	EC:2.3.1.78
sbi00730	Thiamine metabolism 	Sb03g044860	Sobic.003G414600	thiN	K00949	EC:2.7.6.2
sbi00195	Photosynthesis 	Sb03g045320	Sobic.003G419900	psb28	K08903	-
sbi01200	Carbon metabolism 	Sb03g045400	Sobic.003G420900	frmB	K01070	EC:3.1.2.12
sbi00908	Zeatin biosynthesis 	Sb03g045410	Sobic.003G421100	CKX	K00279	EC:1.5.99.12
